referencia,titulo,categoria,preco,descricao,variacao,estoque,marca,image0,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,video1
10.050A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 49,90","Código Ref.: 10.050A

Material: Napa Metálico Pink/ Croco Metálico Pink;

Enfeite: Laço em Croco Metálico Pink;

Palmilha: 4 mm de Espessura em Napa Metálico Pink e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS Ouro Light;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro e ""bananinha"" na parte traseira do calcanhar para maior conforto;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",35,4,Torricella,img/10.050A/Sapatilha Feminina 0.jpg,img/10.050A/Sapatilha Feminina 1.jpg,img/10.050A/Sapatilha Feminina 2.jpg,img/10.050A/Sapatilha Feminina 3.jpg,img/10.050A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.050A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 49,90","Código Ref.: 10.050A

Material: Napa Metálico Pink/ Croco Metálico Pink;

Enfeite: Laço em Croco Metálico Pink;

Palmilha: 4 mm de Espessura em Napa Metálico Pink e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS Ouro Light;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro e ""bananinha"" na parte traseira do calcanhar para maior conforto;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",36,7,Torricella,img/10.050A/Sapatilha Feminina 0.jpg,img/10.050A/Sapatilha Feminina 1.jpg,img/10.050A/Sapatilha Feminina 2.jpg,img/10.050A/Sapatilha Feminina 3.jpg,img/10.050A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.050A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 49,90","Código Ref.: 10.050A

Material: Napa Metálico Pink/ Croco Metálico Pink;

Enfeite: Laço em Croco Metálico Pink;

Palmilha: 4 mm de Espessura em Napa Metálico Pink e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS Ouro Light;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro e ""bananinha"" na parte traseira do calcanhar para maior conforto;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",37,2,Torricella,img/10.050A/Sapatilha Feminina 0.jpg,img/10.050A/Sapatilha Feminina 1.jpg,img/10.050A/Sapatilha Feminina 2.jpg,img/10.050A/Sapatilha Feminina 3.jpg,img/10.050A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.050A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 49,90","Código Ref.: 10.050A

Material: Napa Metálico Pink/ Croco Metálico Pink;

Enfeite: Laço em Croco Metálico Pink;

Palmilha: 4 mm de Espessura em Napa Metálico Pink e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS Ouro Light;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro e ""bananinha"" na parte traseira do calcanhar para maior conforto;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",38,2,Torricella,img/10.050A/Sapatilha Feminina 0.jpg,img/10.050A/Sapatilha Feminina 1.jpg,img/10.050A/Sapatilha Feminina 2.jpg,img/10.050A/Sapatilha Feminina 3.jpg,img/10.050A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
10.050A,Sapatilha Feminina,Calçados Femininos Sapatilhas,"R$ 49,90","Código Ref.: 10.050A

Material: Napa Metálico Pink/ Croco Metálico Pink;

Enfeite: Laço em Croco Metálico Pink;

Palmilha: 4 mm de Espessura em Napa Metálico Pink e taloneira em Napa Bege claro;

Salto: 8 mm de Altura com antiderrapante e Filete ABS Ouro Light;

Forro: Cacharrel, material espumado para maior conforto, na cor bege claro e ""bananinha"" na parte traseira do calcanhar para maior conforto;

Solado: PVC Flex na cor bege.
Dimensões da Caixa: 30 x 16 x 9,5 cm
Peso do Produto na Caixa: 400 gramas (aproximadamente)",39,0,Torricella,img/10.050A/Sapatilha Feminina 0.jpg,img/10.050A/Sapatilha Feminina 1.jpg,img/10.050A/Sapatilha Feminina 2.jpg,img/10.050A/Sapatilha Feminina 3.jpg,img/10.050A/Sapatilha Feminina 4.jpg,,,,,,,,,,,,
1000-65A,Sandália Rasteira de Dedo,Calçados Femininos Rasteiras,"R$ 49,90","Código Ref.: 1000-65A

Material: Napa Preto;

Enfeite: Tiras em Napa Preto, Pérolas Champagne com borda em Ouro Light e Zíper Preto no traseiro;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Preto;

Solado em PVC Flexível com antiderrapante e na cor Preto.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",34,0,Torricella,img/1000-65A/Sandalia Rasteira de Dedo 0.jpg,img/1000-65A/Sandalia Rasteira de Dedo 1.jpg,img/1000-65A/Sandalia Rasteira de Dedo 2.jpg,img/1000-65A/Sandalia Rasteira de Dedo 3.jpg,img/1000-65A/Sandalia Rasteira de Dedo 4.jpg,,,,,,,,,,,,
1000-65A,Sandália Rasteira de Dedo,Calçados Femininos Rasteiras,"R$ 49,90","Código Ref.: 1000-65A

Material: Napa Preto;

Enfeite: Tiras em Napa Preto, Pérolas Champagne com borda em Ouro Light e Zíper Preto no traseiro;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Preto;

Solado em PVC Flexível com antiderrapante e na cor Preto.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",35,4,Torricella,img/1000-65A/Sandalia Rasteira de Dedo 0.jpg,img/1000-65A/Sandalia Rasteira de Dedo 1.jpg,img/1000-65A/Sandalia Rasteira de Dedo 2.jpg,img/1000-65A/Sandalia Rasteira de Dedo 3.jpg,img/1000-65A/Sandalia Rasteira de Dedo 4.jpg,,,,,,,,,,,,
1000-65A,Sandália Rasteira de Dedo,Calçados Femininos Rasteiras,"R$ 49,90","Código Ref.: 1000-65A

Material: Napa Preto;

Enfeite: Tiras em Napa Preto, Pérolas Champagne com borda em Ouro Light e Zíper Preto no traseiro;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Preto;

Solado em PVC Flexível com antiderrapante e na cor Preto.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",36,6,Torricella,img/1000-65A/Sandalia Rasteira de Dedo 0.jpg,img/1000-65A/Sandalia Rasteira de Dedo 1.jpg,img/1000-65A/Sandalia Rasteira de Dedo 2.jpg,img/1000-65A/Sandalia Rasteira de Dedo 3.jpg,img/1000-65A/Sandalia Rasteira de Dedo 4.jpg,,,,,,,,,,,,
1000-65A,Sandália Rasteira de Dedo,Calçados Femininos Rasteiras,"R$ 49,90","Código Ref.: 1000-65A

Material: Napa Preto;

Enfeite: Tiras em Napa Preto, Pérolas Champagne com borda em Ouro Light e Zíper Preto no traseiro;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Preto;

Solado em PVC Flexível com antiderrapante e na cor Preto.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",37,4,Torricella,img/1000-65A/Sandalia Rasteira de Dedo 0.jpg,img/1000-65A/Sandalia Rasteira de Dedo 1.jpg,img/1000-65A/Sandalia Rasteira de Dedo 2.jpg,img/1000-65A/Sandalia Rasteira de Dedo 3.jpg,img/1000-65A/Sandalia Rasteira de Dedo 4.jpg,,,,,,,,,,,,
1000-65A,Sandália Rasteira de Dedo,Calçados Femininos Rasteiras,"R$ 49,90","Código Ref.: 1000-65A

Material: Napa Preto;

Enfeite: Tiras em Napa Preto, Pérolas Champagne com borda em Ouro Light e Zíper Preto no traseiro;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Preto;

Solado em PVC Flexível com antiderrapante e na cor Preto.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",38,2,Torricella,img/1000-65A/Sandalia Rasteira de Dedo 0.jpg,img/1000-65A/Sandalia Rasteira de Dedo 1.jpg,img/1000-65A/Sandalia Rasteira de Dedo 2.jpg,img/1000-65A/Sandalia Rasteira de Dedo 3.jpg,img/1000-65A/Sandalia Rasteira de Dedo 4.jpg,,,,,,,,,,,,
1000-65A,Sandália Rasteira de Dedo,Calçados Femininos Rasteiras,"R$ 49,90","Código Ref.: 1000-65A

Material: Napa Preto;

Enfeite: Tiras em Napa Preto, Pérolas Champagne com borda em Ouro Light e Zíper Preto no traseiro;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Preto;

Solado em PVC Flexível com antiderrapante e na cor Preto.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",39,0,Torricella,img/1000-65A/Sandalia Rasteira de Dedo 0.jpg,img/1000-65A/Sandalia Rasteira de Dedo 1.jpg,img/1000-65A/Sandalia Rasteira de Dedo 2.jpg,img/1000-65A/Sandalia Rasteira de Dedo 3.jpg,img/1000-65A/Sandalia Rasteira de Dedo 4.jpg,,,,,,,,,,,,
1000-65B,Sandália Rasteira de Dedo,Calçados Femininos Rasteiras,"R$ 49,90","Código Ref.: 1000-65B

Material: Napa Bege;

Enfeite: Tiras em Napa Bege, Pérolas Champagne com borda em Ouro Light e Zíper Bege no traseiro;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Bege;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",34,0,Torricella,img/1000-65B/Sandalia Rasteira de Dedo 0.jpg,img/1000-65B/Sandalia Rasteira de Dedo 1.jpg,img/1000-65B/Sandalia Rasteira de Dedo 2.jpg,img/1000-65B/Sandalia Rasteira de Dedo 3.jpg,img/1000-65B/Sandalia Rasteira de Dedo 4.jpg,,,,,,,,,,,,
1000-65B,Sandália Rasteira de Dedo,Calçados Femininos Rasteiras,"R$ 49,90","Código Ref.: 1000-65B

Material: Napa Bege;

Enfeite: Tiras em Napa Bege, Pérolas Champagne com borda em Ouro Light e Zíper Bege no traseiro;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Bege;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",35,6,Torricella,img/1000-65B/Sandalia Rasteira de Dedo 0.jpg,img/1000-65B/Sandalia Rasteira de Dedo 1.jpg,img/1000-65B/Sandalia Rasteira de Dedo 2.jpg,img/1000-65B/Sandalia Rasteira de Dedo 3.jpg,img/1000-65B/Sandalia Rasteira de Dedo 4.jpg,,,,,,,,,,,,
1000-65B,Sandália Rasteira de Dedo,Calçados Femininos Rasteiras,"R$ 49,90","Código Ref.: 1000-65B

Material: Napa Bege;

Enfeite: Tiras em Napa Bege, Pérolas Champagne com borda em Ouro Light e Zíper Bege no traseiro;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Bege;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",36,5,Torricella,img/1000-65B/Sandalia Rasteira de Dedo 0.jpg,img/1000-65B/Sandalia Rasteira de Dedo 1.jpg,img/1000-65B/Sandalia Rasteira de Dedo 2.jpg,img/1000-65B/Sandalia Rasteira de Dedo 3.jpg,img/1000-65B/Sandalia Rasteira de Dedo 4.jpg,,,,,,,,,,,,
1000-65B,Sandália Rasteira de Dedo,Calçados Femininos Rasteiras,"R$ 49,90","Código Ref.: 1000-65B

Material: Napa Bege;

Enfeite: Tiras em Napa Bege, Pérolas Champagne com borda em Ouro Light e Zíper Bege no traseiro;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Bege;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",37,5,Torricella,img/1000-65B/Sandalia Rasteira de Dedo 0.jpg,img/1000-65B/Sandalia Rasteira de Dedo 1.jpg,img/1000-65B/Sandalia Rasteira de Dedo 2.jpg,img/1000-65B/Sandalia Rasteira de Dedo 3.jpg,img/1000-65B/Sandalia Rasteira de Dedo 4.jpg,,,,,,,,,,,,
1000-65B,Sandália Rasteira de Dedo,Calçados Femininos Rasteiras,"R$ 49,90","Código Ref.: 1000-65B

Material: Napa Bege;

Enfeite: Tiras em Napa Bege, Pérolas Champagne com borda em Ouro Light e Zíper Bege no traseiro;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Bege;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",38,2,Torricella,img/1000-65B/Sandalia Rasteira de Dedo 0.jpg,img/1000-65B/Sandalia Rasteira de Dedo 1.jpg,img/1000-65B/Sandalia Rasteira de Dedo 2.jpg,img/1000-65B/Sandalia Rasteira de Dedo 3.jpg,img/1000-65B/Sandalia Rasteira de Dedo 4.jpg,,,,,,,,,,,,
1000-65B,Sandália Rasteira de Dedo,Calçados Femininos Rasteiras,"R$ 49,90","Código Ref.: 1000-65B

Material: Napa Bege;

Enfeite: Tiras em Napa Bege, Pérolas Champagne com borda em Ouro Light e Zíper Bege no traseiro;

Palmilha: 4 mm de Espessura, Espuma em EVA, Revestida em Napa Bege;

Solado em PVC Flexível com antiderrapante e na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",39,0,Torricella,img/1000-65B/Sandalia Rasteira de Dedo 0.jpg,img/1000-65B/Sandalia Rasteira de Dedo 1.jpg,img/1000-65B/Sandalia Rasteira de Dedo 2.jpg,img/1000-65B/Sandalia Rasteira de Dedo 3.jpg,img/1000-65B/Sandalia Rasteira de Dedo 4.jpg,,,,,,,,,,,,
1944-90D,Sandália Feminina,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: 1944-90D

Material: Verniz Vermelho;

Enfeite: Argola de ABS na cor Dourado no peito do pé e Fivela de Metal na cor Dourado;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Vermelho e Taloneira Napa Bege;

Salto: 5 cm de Altura e Revestido em Verniz Vermelho;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",34,3,Torricella,img/1944-90D/Sandalia Feminina 0.jpg,img/1944-90D/Sandalia Feminina 1.jpg,img/1944-90D/Sandalia Feminina 2.jpg,img/1944-90D/Sandalia Feminina 3.jpg,img/1944-90D/Sandalia Feminina 4.jpg,,,,,,,,,,,,
1944-90D,Sandália Feminina,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: 1944-90D

Material: Verniz Vermelho;

Enfeite: Argola de ABS na cor Dourado no peito do pé e Fivela de Metal na cor Dourado;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Vermelho e Taloneira Napa Bege;

Salto: 5 cm de Altura e Revestido em Verniz Vermelho;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",35,4,Torricella,img/1944-90D/Sandalia Feminina 0.jpg,img/1944-90D/Sandalia Feminina 1.jpg,img/1944-90D/Sandalia Feminina 2.jpg,img/1944-90D/Sandalia Feminina 3.jpg,img/1944-90D/Sandalia Feminina 4.jpg,,,,,,,,,,,,
1944-90D,Sandália Feminina,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: 1944-90D

Material: Verniz Vermelho;

Enfeite: Argola de ABS na cor Dourado no peito do pé e Fivela de Metal na cor Dourado;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Vermelho e Taloneira Napa Bege;

Salto: 5 cm de Altura e Revestido em Verniz Vermelho;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",36,1,Torricella,img/1944-90D/Sandalia Feminina 0.jpg,img/1944-90D/Sandalia Feminina 1.jpg,img/1944-90D/Sandalia Feminina 2.jpg,img/1944-90D/Sandalia Feminina 3.jpg,img/1944-90D/Sandalia Feminina 4.jpg,,,,,,,,,,,,
1944-90D,Sandália Feminina,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: 1944-90D

Material: Verniz Vermelho;

Enfeite: Argola de ABS na cor Dourado no peito do pé e Fivela de Metal na cor Dourado;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Vermelho e Taloneira Napa Bege;

Salto: 5 cm de Altura e Revestido em Verniz Vermelho;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",37,2,Torricella,img/1944-90D/Sandalia Feminina 0.jpg,img/1944-90D/Sandalia Feminina 1.jpg,img/1944-90D/Sandalia Feminina 2.jpg,img/1944-90D/Sandalia Feminina 3.jpg,img/1944-90D/Sandalia Feminina 4.jpg,,,,,,,,,,,,
1944-90D,Sandália Feminina,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: 1944-90D

Material: Verniz Vermelho;

Enfeite: Argola de ABS na cor Dourado no peito do pé e Fivela de Metal na cor Dourado;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Vermelho e Taloneira Napa Bege;

Salto: 5 cm de Altura e Revestido em Verniz Vermelho;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",38,0,Torricella,img/1944-90D/Sandalia Feminina 0.jpg,img/1944-90D/Sandalia Feminina 1.jpg,img/1944-90D/Sandalia Feminina 2.jpg,img/1944-90D/Sandalia Feminina 3.jpg,img/1944-90D/Sandalia Feminina 4.jpg,,,,,,,,,,,,
1944-90D,Sandália Feminina,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: 1944-90D

Material: Verniz Vermelho;

Enfeite: Argola de ABS na cor Dourado no peito do pé e Fivela de Metal na cor Dourado;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Vermelho e Taloneira Napa Bege;

Salto: 5 cm de Altura e Revestido em Verniz Vermelho;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",39,1,Torricella,img/1944-90D/Sandalia Feminina 0.jpg,img/1944-90D/Sandalia Feminina 1.jpg,img/1944-90D/Sandalia Feminina 2.jpg,img/1944-90D/Sandalia Feminina 3.jpg,img/1944-90D/Sandalia Feminina 4.jpg,,,,,,,,,,,,
1944-90E,Sandália Feminina,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: 1944-90E

Material: Verniz Amarelo;

Enfeite: Argola de ABS na cor Dourado no peito do pé e Fivela de Metal na cor Dourado;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Amarelo e Taloneira Napa Bege;

Salto: 5 cm de Altura e Revestido em Verniz Amarelo;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",34,2,Torricella,img/1944-90E/Sandalia Feminina 0.jpg,img/1944-90E/Sandalia Feminina 1.jpg,img/1944-90E/Sandalia Feminina 2.jpg,img/1944-90E/Sandalia Feminina 3.jpg,img/1944-90E/Sandalia Feminina 4.jpg,,,,,,,,,,,,
1944-90E,Sandália Feminina,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: 1944-90E

Material: Verniz Amarelo;

Enfeite: Argola de ABS na cor Dourado no peito do pé e Fivela de Metal na cor Dourado;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Amarelo e Taloneira Napa Bege;

Salto: 5 cm de Altura e Revestido em Verniz Amarelo;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",35,4,Torricella,img/1944-90E/Sandalia Feminina 0.jpg,img/1944-90E/Sandalia Feminina 1.jpg,img/1944-90E/Sandalia Feminina 2.jpg,img/1944-90E/Sandalia Feminina 3.jpg,img/1944-90E/Sandalia Feminina 4.jpg,,,,,,,,,,,,
1944-90E,Sandália Feminina,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: 1944-90E

Material: Verniz Amarelo;

Enfeite: Argola de ABS na cor Dourado no peito do pé e Fivela de Metal na cor Dourado;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Amarelo e Taloneira Napa Bege;

Salto: 5 cm de Altura e Revestido em Verniz Amarelo;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",36,0,Torricella,img/1944-90E/Sandalia Feminina 0.jpg,img/1944-90E/Sandalia Feminina 1.jpg,img/1944-90E/Sandalia Feminina 2.jpg,img/1944-90E/Sandalia Feminina 3.jpg,img/1944-90E/Sandalia Feminina 4.jpg,,,,,,,,,,,,
1944-90E,Sandália Feminina,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: 1944-90E

Material: Verniz Amarelo;

Enfeite: Argola de ABS na cor Dourado no peito do pé e Fivela de Metal na cor Dourado;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Amarelo e Taloneira Napa Bege;

Salto: 5 cm de Altura e Revestido em Verniz Amarelo;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",37,4,Torricella,img/1944-90E/Sandalia Feminina 0.jpg,img/1944-90E/Sandalia Feminina 1.jpg,img/1944-90E/Sandalia Feminina 2.jpg,img/1944-90E/Sandalia Feminina 3.jpg,img/1944-90E/Sandalia Feminina 4.jpg,,,,,,,,,,,,
1944-90E,Sandália Feminina,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: 1944-90E

Material: Verniz Amarelo;

Enfeite: Argola de ABS na cor Dourado no peito do pé e Fivela de Metal na cor Dourado;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Amarelo e Taloneira Napa Bege;

Salto: 5 cm de Altura e Revestido em Verniz Amarelo;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",38,6,Torricella,img/1944-90E/Sandalia Feminina 0.jpg,img/1944-90E/Sandalia Feminina 1.jpg,img/1944-90E/Sandalia Feminina 2.jpg,img/1944-90E/Sandalia Feminina 3.jpg,img/1944-90E/Sandalia Feminina 4.jpg,,,,,,,,,,,,
1944-90E,Sandália Feminina,Calçados Femininos Sandálias,"R$ 49,90","Código Ref.: 1944-90E

Material: Verniz Amarelo;

Enfeite: Argola de ABS na cor Dourado no peito do pé e Fivela de Metal na cor Dourado;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Amarelo e Taloneira Napa Bege;

Salto: 5 cm de Altura e Revestido em Verniz Amarelo;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",39,0,Torricella,img/1944-90E/Sandalia Feminina 0.jpg,img/1944-90E/Sandalia Feminina 1.jpg,img/1944-90E/Sandalia Feminina 2.jpg,img/1944-90E/Sandalia Feminina 3.jpg,img/1944-90E/Sandalia Feminina 4.jpg,,,,,,,,,,,,
8000B,Sapato Peep Toe Feminino,Calçados Femininos Sapato Peep Toe,"R$ 49,90","Código Ref.: 8000B

Material: Verniz Verde;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Verde e Taloneira Napa Bege;

Forro: Cacharrel, material espumado para maior conforto, na cor bege;

Salto: 9 cm de Altura e Revestido em Verniz Verde;

Solado de PVC com antiderrapante na cor Bege.
Dimensões da Caixa: 28 x 20 x 9,5 cm
Peso do Produto na Caixa: 600 gramas (aproximadamente)",34,2,Torricella,img/8000B/Sapato Peep Toe Feminino 0.jpg,img/8000B/Sapato Peep Toe Feminino 1.jpg,img/8000B/Sapato Peep Toe Feminino 2.jpg,img/8000B/Sapato Peep Toe Feminino 3.jpg,img/8000B/Sapato Peep Toe Feminino 4.jpg,,,,,,,,,,,,
